"","from","to","x","y"
"2904","n375","n150",-28.5785666888979,-92.4442355059893
"2905","n375","n442",-28.5785666888979,-92.4442355059893
"2906","n375","n1479",-28.5785666888979,-92.4442355059893
"2907","n375","n1533",-28.5785666888979,-92.4442355059893
"2908","n376","n150",-71.0213048294417,37.7317735849657
"2909","n376","n185",-71.0213048294417,37.7317735849657
"2910","n376","n746",-71.0213048294417,37.7317735849657
"2911","n376","n761",-71.0213048294417,37.7317735849657
"2912","n376","n969",-71.0213048294417,37.7317735849657
"2913","n376","n1125",-71.0213048294417,37.7317735849657
"2914","n376","n1233",-71.0213048294417,37.7317735849657
"2915","n376","n1253",-71.0213048294417,37.7317735849657
"2916","n376","n1415",-71.0213048294417,37.7317735849657
"2917","n376","n1522",-71.0213048294417,37.7317735849657
"2918","n376","n1626",-71.0213048294417,37.7317735849657
"2919","n376","n1729",-71.0213048294417,37.7317735849657
"2920","n376","n1780",-71.0213048294417,37.7317735849657
"2921","n377","n224",-10.0036624792554,114.94997258443
"2922","n377","n680",-10.0036624792554,114.94997258443
"2923","n377","n980",-10.0036624792554,114.94997258443
"2924","n377","n1000",-10.0036624792554,114.94997258443
"2925","n377","n1145",-10.0036624792554,114.94997258443
"2926","n377","n1183",-10.0036624792554,114.94997258443
"2927","n377","n1464",-10.0036624792554,114.94997258443
"2928","n378","n1617",166.43677998595,-5.24926703488636
"2929","n379","n956",186.779728091561,84.3249694349175
"2930","n379","n1137",186.779728091561,84.3249694349175
"2931","n379","n1159",186.779728091561,84.3249694349175
"2932","n379","n1509",186.779728091561,84.3249694349175
"2933","n381","n457",84.9319995699116,-39.7127870245353
"2934","n381","n827",84.9319995699116,-39.7127870245353
"2935","n382","n233",-9.52992343446387,134.995568695546
"2936","n382","n318",-9.52992343446387,134.995568695546
"2937","n382","n526",-9.52992343446387,134.995568695546
"2938","n382","n815",-9.52992343446387,134.995568695546
"2939","n382","n952",-9.52992343446387,134.995568695546
"2940","n382","n1088",-9.52992343446387,134.995568695546
"2941","n382","n1124",-9.52992343446387,134.995568695546
"2942","n382","n1167",-9.52992343446387,134.995568695546
"2943","n382","n1170",-9.52992343446387,134.995568695546
"2944","n382","n1180",-9.52992343446387,134.995568695546
"2945","n382","n1185",-9.52992343446387,134.995568695546
"2946","n382","n1224",-9.52992343446387,134.995568695546
"2947","n382","n1270",-9.52992343446387,134.995568695546
"2948","n382","n1503",-9.52992343446387,134.995568695546
"2949","n383","n211",-108.790003489291,152.442625351582
"2950","n384","n322",-59.9426620504114,25.5625825172126
"2951","n384","n336",-59.9426620504114,25.5625825172126
"2952","n384","n648",-59.9426620504114,25.5625825172126
"2953","n384","n1584",-59.9426620504114,25.5625825172126
"2954","n384","n1657",-59.9426620504114,25.5625825172126
"2955","n385","n1328",235.754435682329,-155.173854754193
"2956","n387","n91",220.8593001812,37.8746018235496
"2957","n387","n785",220.8593001812,37.8746018235496
"2958","n387","n1376",220.8593001812,37.8746018235496
"2959","n388","n1183",-13.2363375248076,23.6885250815043
"2960","n388","n1698",-13.2363375248076,23.6885250815043
"2961","n390","n302",101.105305181657,230.377105357395
"2962","n391","n105",243.883937263001,149.122879658136
"2963","n392","n188",283.841612406809,155.079433259861
"2964","n392","n862",283.841612406809,155.079433259861
"2965","n393","n37",127.082218865538,58.9339205808486
"2966","n393","n499",127.082218865538,58.9339205808486
"2967","n393","n929",127.082218865538,58.9339205808486
"2968","n394","n209",288.310742348049,177.767179708144
"2969","n395","n61",-175.193809806251,-0.247738304518485
"2970","n395","n536",-175.193809806251,-0.247738304518485
"2971","n395","n2038",-175.193809806251,-0.247738304518485
"2972","n396","n1155",-59.756784570905,208.932636398579
"2973","n397","n150",56.7260914711918,-20.3347785963891
"2974","n397","n205",56.7260914711918,-20.3347785963891
"2975","n397","n1685",56.7260914711918,-20.3347785963891
"2976","n398","n90",-100.425430757005,37.5445589781305
"2977","n398","n162",-100.425430757005,37.5445589781305
"2978","n398","n187",-100.425430757005,37.5445589781305
"2979","n398","n398",-100.425430757005,37.5445589781305
"2980","n398","n536",-100.425430757005,37.5445589781305
"2981","n398","n714",-100.425430757005,37.5445589781305
"2982","n398","n950",-100.425430757005,37.5445589781305
"2983","n398","n1359",-100.425430757005,37.5445589781305
"2984","n398","n1365",-100.425430757005,37.5445589781305
"2985","n398","n1536",-100.425430757005,37.5445589781305
"2986","n398","n1789",-100.425430757005,37.5445589781305
"2987","n398","n1952",-100.425430757005,37.5445589781305
"2988","n398","n1953",-100.425430757005,37.5445589781305
"2989","n399","n668",-5.92671119241643,134.626438349798
"2990","n399","n1693",-5.92671119241643,134.626438349798
"2991","n4","n672",127.051400959425,174.067161579324
"2992","n4","n1444",127.051400959425,174.067161579324
"2993","n40","n467",318.686280656988,81.903722532899
"2994","n400","n658",198.102562981659,15.4548129321724
"2995","n400","n1024",198.102562981659,15.4548129321724
"2996","n402","n126",-116.83566588789,-160.997200706039
"2997","n402","n402",-116.83566588789,-160.997200706039
"2998","n402","n705",-116.83566588789,-160.997200706039
"2999","n402","n1520",-116.83566588789,-160.997200706039
"3000","n402","n1557",-116.83566588789,-160.997200706039
"3001","n403","n208",147.648854576612,-8.34866475619699
"3002","n403","n316",147.648854576612,-8.34866475619699
"3003","n403","n479",147.648854576612,-8.34866475619699
"3004","n403","n818",147.648854576612,-8.34866475619699
"3005","n403","n831",147.648854576612,-8.34866475619699
"3006","n403","n837",147.648854576612,-8.34866475619699
"3007","n403","n880",147.648854576612,-8.34866475619699
"3008","n403","n1353",147.648854576612,-8.34866475619699
"3009","n403","n1462",147.648854576612,-8.34866475619699
"3010","n403","n1476",147.648854576612,-8.34866475619699
"3011","n403","n1512",147.648854576612,-8.34866475619699
"3012","n404","n358",-36.865171024783,273.15547831559
"3013","n404","n1269",-36.865171024783,273.15547831559
"3014","n405","n177",101.440319180461,267.985305077518
"3015","n406","n179",-39.7117727120392,-187.752499041304
"3016","n406","n598",-39.7117727120392,-187.752499041304
"3017","n406","n1533",-39.7117727120392,-187.752499041304
"3018","n407","n205",134.255285461592,-100.300592144619
"3019","n408","n506",124.866998403407,73.2453495186387
"3020","n408","n1685",124.866998403407,73.2453495186387
"3021","n409","n116",-54.5473965376943,-90.5933870302418
"3022","n409","n150",-54.5473965376943,-90.5933870302418
"3023","n409","n683",-54.5473965376943,-90.5933870302418
"3024","n409","n938",-54.5473965376943,-90.5933870302418
"3025","n409","n999",-54.5473965376943,-90.5933870302418
"3026","n41","n56",-0.948091322930039,-215.05144424433
"3027","n41","n304",-0.948091322930039,-215.05144424433
"3028","n410","n203",103.367152761777,-125.429689886474
"3029","n411","n423",2.23473729610578,72.5427168713608
"3030","n411","n471",2.23473729610578,72.5427168713608
"3031","n411","n594",2.23473729610578,72.5427168713608
"3032","n413","n529",234.910215400471,86.8126565237015
"3033","n413","n1283",234.910215400471,86.8126565237015
"3034","n413","n1585",234.910215400471,86.8126565237015
"3035","n415","n185",-18.411458075647,84.7396062704736
"3036","n416","n122",19.6288685395062,-60.6878564596098
"3037","n416","n252",19.6288685395062,-60.6878564596098
"3038","n416","n337",19.6288685395062,-60.6878564596098
"3039","n416","n357",19.6288685395062,-60.6878564596098
"3040","n416","n442",19.6288685395062,-60.6878564596098
"3041","n416","n510",19.6288685395062,-60.6878564596098
"3042","n416","n711",19.6288685395062,-60.6878564596098
"3043","n416","n755",19.6288685395062,-60.6878564596098
"3044","n416","n2018",19.6288685395062,-60.6878564596098
"3045","n416","n2030",19.6288685395062,-60.6878564596098
"3046","n418","n108",-4.75785388493716,253.673556762712
"3047","n418","n224",-4.75785388493716,253.673556762712
"3048","n419","n1379",207.400981140529,54.7204898171114
"3049","n42","n7",-15.9321573495176,-132.826585715141
"3050","n42","n184",-15.9321573495176,-132.826585715141
"3051","n42","n234",-15.9321573495176,-132.826585715141
"3052","n42","n328",-15.9321573495176,-132.826585715141
"3053","n42","n996",-15.9321573495176,-132.826585715141
"3054","n42","n1015",-15.9321573495176,-132.826585715141
"3055","n42","n1053",-15.9321573495176,-132.826585715141
"3056","n42","n1096",-15.9321573495176,-132.826585715141
"3057","n42","n1296",-15.9321573495176,-132.826585715141
"3058","n42","n1457",-15.9321573495176,-132.826585715141
"3059","n42","n1479",-15.9321573495176,-132.826585715141
"3060","n42","n1631",-15.9321573495176,-132.826585715141
"3061","n42","n1746",-15.9321573495176,-132.826585715141
"3062","n42","n1791",-15.9321573495176,-132.826585715141
"3063","n42","n1923",-15.9321573495176,-132.826585715141
"3064","n42","n1955",-15.9321573495176,-132.826585715141
"3065","n42","n1956",-15.9321573495176,-132.826585715141
"3066","n42","n1957",-15.9321573495176,-132.826585715141
"3067","n42","n1958",-15.9321573495176,-132.826585715141
"3068","n42","n1959",-15.9321573495176,-132.826585715141
"3069","n42","n1960",-15.9321573495176,-132.826585715141
"3070","n42","n1961",-15.9321573495176,-132.826585715141
"3071","n42","n1962",-15.9321573495176,-132.826585715141
"3072","n42","n1963",-15.9321573495176,-132.826585715141
"3073","n42","n1964",-15.9321573495176,-132.826585715141
"3074","n420","n9",-112.372844072524,-79.8977645669568
"3075","n420","n1296",-112.372844072524,-79.8977645669568
"3076","n421","n745",3.63067285536893,99.050082465592
"3077","n421","n1069",3.63067285536893,99.050082465592
"3078","n421","n1187",3.63067285536893,99.050082465592
"3079","n422","n136",75.4022132300454,-198.246319751544
"3080","n422","n1040",75.4022132300454,-198.246319751544
"3081","n423","n411",-2.3256538141333,99.8320336859957
"3082","n423","n470",-2.3256538141333,99.8320336859957
"3083","n423","n594",-2.3256538141333,99.8320336859957
"3084","n423","n629",-2.3256538141333,99.8320336859957
"3085","n423","n1321",-2.3256538141333,99.8320336859957
"3086","n423","n1396",-2.3256538141333,99.8320336859957
"3087","n423","n2011",-2.3256538141333,99.8320336859957
"3088","n424","n33",-21.9108528054117,72.9999326768125
"3089","n424","n655",-21.9108528054117,72.9999326768125
"3090","n424","n743",-21.9108528054117,72.9999326768125
"3091","n424","n752",-21.9108528054117,72.9999326768125
"3092","n424","n1601",-21.9108528054117,72.9999326768125
"3093","n425","n574",183.786754181454,-137.357252064349
"3094","n425","n1564",183.786754181454,-137.357252064349
"3095","n426","n203",97.6948752203543,-132.024333830267
"3096","n427","n14",19.9143524581242,131.154035798204
"3097","n428","n275",150.998751988731,264.99478968481
"3098","n428","n559",150.998751988731,264.99478968481
"3099","n428","n1996",150.998751988731,264.99478968481
"3100","n429","n799",257.09999240987,-111.131661388822
"3101","n429","n867",257.09999240987,-111.131661388822
"3102","n429","n1199",257.09999240987,-111.131661388822
"3103","n43","n844",313.906165301766,20.2708407028506
"3104","n43","n1047",313.906165301766,20.2708407028506
"3105","n431","n1006",148.312030169267,-4.68248976652214
"3106","n432","n1034",124.398472236536,-179.614243134162
"3107","n433","n260",227.015709764122,253.628695555545
"3108","n434","n197",-0.377602296001057,-58.5808687623554
"3109","n434","n210",-0.377602296001057,-58.5808687623554
"3110","n434","n323",-0.377602296001057,-58.5808687623554
"3111","n434","n434",-0.377602296001057,-58.5808687623554
"3112","n434","n894",-0.377602296001057,-58.5808687623554
"3113","n435","n224",-21.3903629861209,244.244013671111
"3114","n436","n527",-174.449826572314,-53.6766255034685
"3115","n437","n224",3.82473977110677,247.724103681114
"3116","n438","n750",37.8112948773507,-163.45785552517
"3117","n439","n224",-11.5286052312397,248.958520449772
"3118","n44","n66",79.9892320543861,149.698679210213
"3119","n44","n1399",79.9892320543861,149.698679210213
"3120","n440","n224",-15.8845985035753,246.651418357491
"3121","n442","n122",14.5619626996729,-99.3012724169732
"3122","n442","n222",14.5619626996729,-99.3012724169732
"3123","n442","n337",14.5619626996729,-99.3012724169732
"3124","n442","n375",14.5619626996729,-99.3012724169732
"3125","n442","n416",14.5619626996729,-99.3012724169732
"3126","n442","n593",14.5619626996729,-99.3012724169732
"3127","n442","n775",14.5619626996729,-99.3012724169732
"3128","n442","n1311",14.5619626996729,-99.3012724169732
"3129","n442","n1600",14.5619626996729,-99.3012724169732
"3130","n442","n2026",14.5619626996729,-99.3012724169732
"3131","n442","n2028",14.5619626996729,-99.3012724169732
"3132","n443","n249",57.9679868056918,49.8212121730824
"3133","n443","n495",57.9679868056918,49.8212121730824
"3134","n443","n815",57.9679868056918,49.8212121730824
"3135","n443","n929",57.9679868056918,49.8212121730824
"3136","n443","n1219",57.9679868056918,49.8212121730824
"3137","n443","n1373",57.9679868056918,49.8212121730824
"3138","n444","n444",101.795917308207,295.852933254682
"3139","n446","n195",-15.6090993059038,136.675142360426
"3140","n446","n199",-15.6090993059038,136.675142360426
"3141","n446","n1233",-15.6090993059038,136.675142360426
"3142","n447","n258",213.576277597506,-82.3234258056101
"3143","n447","n497",213.576277597506,-82.3234258056101
"3144","n448","n124",-176.035217785413,43.4482477936928
"3145","n448","n1142",-176.035217785413,43.4482477936928
"3146","n449","n361",275.877279861851,172.439499627344
"3147","n449","n947",275.877279861851,172.439499627344
"3148","n449","n1602",275.877279861851,172.439499627344
"3149","n45","n819",42.1455585179941,-109.660882167506
"3150","n450","n462",-107.995474956537,-57.954930927293
"3151","n450","n514",-107.995474956537,-57.954930927293
"3152","n450","n578",-107.995474956537,-57.954930927293
"3153","n450","n1011",-107.995474956537,-57.954930927293
"3154","n450","n1528",-107.995474956537,-57.954930927293
"3155","n450","n1918",-107.995474956537,-57.954930927293
"3156","n451","n765",-206.032963461699,110.641840325869
"3157","n451","n937",-206.032963461699,110.641840325869
"3158","n452","n164",-94.6891564472071,-106.729161542213
"3159","n452","n1668",-94.6891564472071,-106.729161542213
"3160","n453","n1207",40.9052290410335,306.593348671533
"3161","n455","n1525",-214.726119263978,41.58979081745
"3162","n456","n213",259.531427068549,71.2267116083106
"3163","n457","n381",120.205521686885,-58.8897149132461
"3164","n46","n920",54.3732878198016,-97.9717038994403
"3165","n460","n460",130.103045863366,-198.294648283773
"3166","n461","n224",22.01530951527,230.177095177886
"3167","n462","n450",-90.2875597746909,-12.7821307482775
"3168","n462","n561",-90.2875597746909,-12.7821307482775
"3169","n462","n1867",-90.2875597746909,-12.7821307482775
"3170","n462","n1873",-90.2875597746909,-12.7821307482775
"3171","n463","n1095",184.877074824318,-115.688785678297
"3172","n464","n561",-81.1430944141293,96.6438237516133
"3173","n464","n582",-81.1430944141293,96.6438237516133
"3174","n464","n1223",-81.1430944141293,96.6438237516133
"3175","n464","n1238",-81.1430944141293,96.6438237516133
"3176","n465","n794",149.712211422551,-158.377723352213
